60,40
1:13,6
1:14,6
1:12,7
1:11,8
1:11,9
1:11,10
1:16,7
1:17,8
1:17,9
1:17,10
1:18,9
1:15,9
1:16,11
1:12,11
1:13,12
1:14,12
1:25,4
1:25,5
1:23,5
1:22,6
1:21,6
1:22,7
1:21,7
1:22,8
1:21,8
1:23,9
1:25,9
1:25,10
1:35,6
1:36,6
1:35,7
1:36,7
1:1,8
1:2,8
1:1,9
1:2,9
